Account,symbol,barinterval,Intervaltype,strategy,dd/MM/yyyy,hh:mm:ss,contracts*marketpos,open,S,HL,ST,C,Z,STO,LSTM,LSTT,HMM,LAP,RL,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1

U1419799,EUR.CAD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,07:00:00,-12000,1.49703,-1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-663,-194,-582,0,-451,-80,-620,0,-475,0,-437,0,0,0,0,0,0,0,663,0,612,0,802,0,437,113,545,0,322,97
U1419799,EUR.AUD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,07:00:00,24000,1.60091,1,1,0,0,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-956,0,-600,-198,-454,0,-299,0,-4,0,-574,-177,0,0,0,0,0,0,732,87,724,0,756,0,147,0,0,0,341,0
U1430991,CAD.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,07:00:00,-40000,0.75795,1,1,0,-1,-1,-1,0,0,0,-1,-1,1,1,1,1,1,0,-326,0,-307,-147,-170,0,-326,-46,-404,-27,-326,-22,0,0,0,0,0,0,320,22,411,0,227,0,451,0,357,0,381,0
U1419799,EUR.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,07:00:00,12000,1.13721,0,-1,-1,1,1,1,0,0,0,1,-1,1,1,0,1,1,1,-103,0,-323,-95,-422,-84,-285,-206,-240,0,-409,-69,0,0,0,0,0,0,188,0,221,0,188,0,273,0,370,176,157,0
U1430991,NZD.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,07:00:00,20000,0.68154,-1,-1,1,1,-1,1,0,0,0,-1,-1,0,1,1,0,1,1,-418,-341,-348,-284,-332,0,-407,-96,-242,-195,-266,0,0,0,0,0,0,0,492,0,376,0,265,50,205,0,406,0,352,66
U1430991,USD.JPY,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,07:00:00,-15000,111.65100,1,1,-1,1,-1,0,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-282,0,0,0,-110,0,-126,1,1,0,1,0,0,0,105,0,106,0,0,0,282,0,0,0,0
U1430991,USD.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,07:00:00,-30000,0.99774,0,1,-1,-1,-1,-1,0,0,0,1,-1,1,1,1,1,1,1,-303,0,-216,-9,-116,-121,-270,0,-92,-34,-176,-34,0,0,0,0,0,0,282,0,413,0,301,0,518,95,197,0,571,0
U1419799,EUR.GBP,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,07:00:00,-28000,0.85738,-1,0,-1,1,1,1,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-12,0,-153,0,-41,0,0,1,1,0,0,0,1,0,202,0,34,0,0,0,0,0,0,0,158
U1419799,GBP.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,07:00:00,10000,1.32345,0,1,1,0,0,-1,0,0,0,1,-1,1,1,1,1,1,1,-405,0,-209,0,-4,0,-408,0,-4,0,-154,-201,0,0,1,1,1,0,154,0,91,7,0,266,154,159,0,340,305,0
U1430991,AUD.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,07:00:00,0,0.71037,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,1,1,1,1,-334,-210,-330,-151,-355,-96,-170,-71,-248,0,-201,-138,0,0,0,0,0,0,275,0,327,0,276,0,247,0,81,0,258,0
U1430991,USD.CAD,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,07:00:00,-15000,1.31646,0,-1,-1,1,1,1,0,0,0,1,-1,0,0,1,0,0,1,-506,0,-632,-7,-372,-7,-714,-40,-620,0,-426,0,0,0,0,0,0,0,426,0,762,0,738,0,719,0,701,124,826,39
U1430991,GBP.JPY,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,07:00:00,-20000,148.10100,0,1,0,1,-1,-1,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-130,0,0,0,-544,0,-544,1,1,0,1,0,0,0,469,0,379,0,0,0,540,0,0,0,0
U1430991,AUD.CAD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,07:00:00,-20000,0.93512,0,-1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,-293,0,-256,-58,-112,0,-229,-220,-4,0,-447,0,0,0,0,0,0,0,451,0,321,0,436,0,268,0,116,0,144,38
U1431022,CHF.JPY,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,15000,111.86100,1,1,1,0,1,-1,0,0,0,1,-1,0,0,0,0,1,1,-385,0,-386,0,-471,0,-432,-81,-394,0,-375,-102,0,0,0,0,0,0,554,219,516,219,542,1,340,0,325,219,342,0
U1430991,USD.JPY,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,-15000,111.71400,1,1,-1,1,-1,0,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-299,0,0,0,-131,0,-126,1,1,0,1,0,0,0,126,0,128,0,0,0,299,0,0,0,0
U1430991,GBP.JPY,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,-20000,148.08200,0,1,0,1,-1,-1,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-185,0,0,0,-611,0,-611,1,1,0,1,0,0,0,469,0,391,0,0,0,552,0,0,0,0
U1419799,EUR.JPY,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,-24000,127.02700,-1,0,1,-1,0,0,0,0,0,-1,-1,1,0,1,1,1,1,-4,-224,-705,0,-230,-87,-276,-224,-277,-98,-366,-216,0,0,0,0,0,0,0,0,177,0,263,0,751,0,621,0,174,0
U1431012,AUD.CHF,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,20000,0.70804,-1,-1,1,1,1,1,0,0,0,-1,-1,1,0,0,1,1,1,-250,-36,-411,0,-208,-106,-4,-106,-84,0,-82,-68,0,0,0,0,0,0,184,0,138,106,118,0,0,0,200,93,195,0
U1430991,CAD.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,-40000,0.75892,1,1,0,1,-1,-1,0,0,0,-1,-1,1,1,1,1,1,0,-326,0,-307,-109,-170,0,-326,-84,-404,-38,-326,-60,0,0,0,0,0,0,320,60,411,0,227,0,451,0,357,0,381,0
U1430991,USD.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,-30000,0.99869,0,1,-1,-1,-1,-1,0,0,0,-1,-1,1,1,1,1,1,1,-303,0,-216,0,-116,-159,-270,0,-92,-73,-176,-73,0,0,0,0,0,0,282,0,413,30,301,0,518,104,197,0,571,0
U1419799,EUR.AUD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,24000,1.60396,1,1,0,0,0,-1,0,0,0,1,-1,0,0,1,0,0,0,-956,0,-600,-231,-454,0,-299,0,-4,0,-574,-144,0,0,0,0,0,0,732,54,724,0,756,0,147,0,0,0,341,0
U1431022,AUD.JPY,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,-40000,79.19700,1,-1,-1,-1,0,0,0,0,0,-1,-1,1,1,0,1,1,0,-271,-69,-384,-255,-589,-40,-250,-200,-423,0,-487,-103,0,0,0,0,0,0,582,0,325,0,408,0,230,0,350,0,141,0
U1419799,EUR.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,12000,1.13706,0,-1,-1,1,1,1,0,0,0,1,-1,1,1,0,1,1,1,-103,0,-323,-84,-422,-104,-285,-186,-240,0,-409,-79,0,0,0,0,0,0,188,0,221,0,188,0,273,0,370,136,157,0
U1419799,GBP.CAD,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,20000,1.74450,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,-4,0,-198,-457,-257,0,-181,0,-4,0,-329,0,0,0,1,1,1,0,52,0,188,0,188,250,77,250,0,133,56,0
U1419799,GBP.USD,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,20000,1.32563,0,1,1,0,-1,-1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-46,0,-198,0,-12,0,1,1,0,0,0,0,0,0,418,0,261,0,0,0,0,0,0
U1430991,NZD.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,-40000,0.68128,-1,-1,1,1,-1,1,0,0,0,1,1,0,1,1,0,1,1,-418,-355,-348,-302,-332,0,-407,-107,-242,-209,-266,0,0,0,0,0,0,0,492,0,376,0,265,64,205,0,406,0,352,80
U1419799,GBP.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,10000,1.32390,0,1,1,0,0,-1,0,0,0,-1,-1,1,1,1,1,1,1,-405,0,-209,0,-4,0,-408,0,-4,0,-154,-292,0,0,1,1,1,0,154,0,91,14,0,274,154,159,0,340,305,0
U1419799,EUR.CAD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,12000,1.49635,-1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-663,-155,-582,0,-451,-90,-620,0,-475,0,-437,0,0,0,0,0,0,0,663,0,612,0,802,0,437,143,545,0,322,71
U1430991,AUD.CAD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,11:00:00,20000,0.93294,0,-1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,-293,0,-256,-71,-112,0,-229,-203,-4,0,-447,0,0,0,0,0,0,0,451,0,321,0,436,0,268,0,116,0,144,34
U1430991,USD.CAD,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,11:00:00,15000,1.31601,0,-1,-1,1,1,1,0,0,0,1,-1,0,0,1,0,0,1,-506,0,-632,0,-372,0,-714,-55,-620,0,-426,0,0,0,0,0,0,0,426,0,762,8,738,8,719,0,701,109,826,24
